,Unnamed: 0,user,date,text,location,coordinates
40,40,AlexBirginG,Wed Jul 10 22:25:51 +0000 2019,Last few times I flew United from Ohare have been cluster-F***'s.  I wish there was another airline that had as man… https://t.co/JEiqvlYFUK,"Chicago, IL",
41,41,horsenut5,Wed Jul 10 22:21:00 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","Maryland, USA",
42,42,ChesDlrs,Wed Jul 10 22:20:56 +0000 2019,I hate United Airlines,,
43,43,jgipsman,Wed Jul 10 22:20:49 +0000 2019,"@AmyGipsman @united I agree.  United’s Europe flights are not the same quality as years ago.  Other airlines, like… https://t.co/29nAKvVmXO",,
44,44,jordan9110024,Wed Jul 10 22:19:49 +0000 2019,@mrfisher81 @united @TrevorProject Good go fly Spirit airlines you saint who probably Jack's off to porn all day.,s o m e w h e r e s u n n y🌞,
45,45,donniecopeland,Wed Jul 10 22:13:52 +0000 2019,This an awesome resource of you have an issue with a large company and can’t get a resolution . Profound thank to… https://t.co/ir3WkTSp97,"North Little Rock, Arkansas",
46,46,kenzxg,Wed Jul 10 22:11:38 +0000 2019,"@marieeeboutin United and American Airlines are both garbage, but I’m not gunna lie I still fly with them when they’re the cheapest option 👀","Buffalo, NY",
47,47,hon3ybakdham,Wed Jul 10 21:55:40 +0000 2019,🤯 that’s one fat marketing budget! https://t.co/ctmpL8LSAh via @Deadline,"New York, NY",
48,48,austinsasser4,Wed Jul 10 21:54:39 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","Tampa, FL",
49,49,TechnolTwitBot,Wed Jul 10 21:53:06 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
50,50,HeatherOman1,Wed Jul 10 21:52:26 +0000 2019,@united No we will be flying back to RIC completing our trip on July 15th. If we hadn’t already put out $1000 at ou… https://t.co/B4a3ix3DyW,,
51,51,LisaSan32551831,Wed Jul 10 21:51:55 +0000 2019,"@united 
Iceland absolutely amazing! Downside united airlines..previously booked on air Canada no baggage fees to b… https://t.co/5ldT1fCdwO",,
52,52,MoBill,Wed Jul 10 21:51:54 +0000 2019,"RT @ErikLoomis: This Day in Labor History: July 10, 1986. United Airlines agreed to pay nearly $33 million in restitution and reinstate at…","Monte Rio, CA",
53,53,crwaxlax,Wed Jul 10 21:51:04 +0000 2019,"RT @ErikLoomis: This Day in Labor History: July 10, 1986. United Airlines agreed to pay nearly $33 million in restitution and reinstate at…","Inland Empire, CA-42",
54,54,ErikGarf_05,Wed Jul 10 21:49:42 +0000 2019,RT @PintsForks: @Katadhin @united I heard @united is going through a branding makeover called “Divided Airlines.... 😳,"Atlanta, GA",
55,55,ericwilson,Wed Jul 10 21:48:16 +0000 2019,"RT @CNNBusiness: American's canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","Washington, DC",
56,56,zimbelmanz,Wed Jul 10 21:48:05 +0000 2019,I love how airlines can't figure out if they lowered prices on bags there wouldn't be a need for some many people t… https://t.co/6O5GSKMCV3,,
57,57,Phillecarolo6,Wed Jul 10 21:45:56 +0000 2019,RT @FlightIntl: United Express flight #UA5355 from Dayton to Denver (operated by SkyWest Airlines) has declared a general emergency (squawk…,Charleroi. ,
58,58,nrhphil,Wed Jul 10 21:45:18 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
59,59,rolinyk,Wed Jul 10 21:42:58 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
60,60,Trecy_Dx,Wed Jul 10 21:42:54 +0000 2019,RT @FlightIntl: United Express flight #UA5355 from Dayton to Denver (operated by SkyWest Airlines) has declared a general emergency (squawk…,"Nancy, France",
61,61,RMSscicamp,Wed Jul 10 21:42:51 +0000 2019,United Airlines! https://t.co/XbqUPvz7pp,,
62,62,mitchellzuckoff,Wed Jul 10 21:42:27 +0000 2019,"RT @The_Millions: .@mitchellzuckoff and Adam @vitcavage discuss FALL AND RISE: THE STORY OF 9/11, which shares stories about pilots, passen…",Boston,
63,63,AydaAyaydin,Wed Jul 10 21:40:11 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","New York, USA",
64,64,MikeElk,Wed Jul 10 21:39:37 +0000 2019,"RT @ErikLoomis: This Day in Labor History: July 10, 1986. United Airlines agreed to pay nearly $33 million in restitution and reinstate at…",My hometown Pittsburgh,
65,65,Newsie2,Wed Jul 10 21:38:55 +0000 2019,Do airlines do anything along the lines of discounts for when family members die? @united @SouthwestAir… https://t.co/0l1ehhD8ph,"Louisville, KY",
66,66,theputsindixon2,Wed Jul 10 21:37:18 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",Estate 56,
67,67,wildwilburcat,Wed Jul 10 21:36:00 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","Tempe, AZ",
68,68,stelladamasus,Wed Jul 10 21:35:06 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",New York | Atlanta | L.A.,
69,69,BeatFlippaz,Wed Jul 10 21:34:38 +0000 2019,"@TheeMookieLove American Airlines was trash the two times I've used them, I never used United but heard it's one of… https://t.co/9AoObTSrq5","Lima, OH",
70,70,Chicalinda6523,Wed Jul 10 21:34:11 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",FL,
71,71,loveya3000,Wed Jul 10 21:28:52 +0000 2019,okay so united airlines is really coming for me. They have ffm stuff everywhere and then they play bastille on the… https://t.co/oxIF0X78u7,...in a theatre somewhere,
72,72,rao_n10,Wed Jul 10 21:28:29 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
73,73,BoutiqueDeKell1,Wed Jul 10 21:27:09 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
74,74,surfs_tony,Wed Jul 10 21:26:11 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","Seattle, WA",
75,75,ruthyvonnestory,Wed Jul 10 21:24:51 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","Mississippi, USA",
76,76,iainG81,Wed Jul 10 21:22:52 +0000 2019,RT @FlightIntl: United Express flight #UA5355 from Dayton to Denver (operated by SkyWest Airlines) has declared a general emergency (squawk…,Alpha Centauri,
77,77,FlightIntl,Wed Jul 10 21:21:54 +0000 2019,United Express flight #UA5355 from Dayton to Denver (operated by SkyWest Airlines) has declared a general emergency… https://t.co/wemS4OBksy,Worldwide,
78,78,BMerin3,Wed Jul 10 21:21:24 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
79,79,AnnieB02,Wed Jul 10 21:20:26 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",Pacific Northwest - Oregon,
80,80,EnvironTwitBot,Wed Jul 10 21:19:08 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
81,81,SherazKhanTT,Wed Jul 10 21:18:31 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",Trinidad and Tobago,
82,82,urbaneprofessor,Wed Jul 10 21:17:26 +0000 2019,"RT @ErikLoomis: This Day in Labor History: July 10, 1986. United Airlines agreed to pay nearly $33 million in restitution and reinstate at…",Edinburgh,
83,83,AmbiiMoore,Wed Jul 10 21:14:38 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","Pittsburg, KS",
84,84,BillEsteem,Wed Jul 10 21:14:06 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","United States of America 😇 these are pictures in the links, pictures, take a look. I am selling them... If you look in the Photos section...",
85,85,Wirefox_Tokyo,Wed Jul 10 21:10:41 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","Tokyo, Japan",
86,86,RobAshgard,Wed Jul 10 21:10:37 +0000 2019,"RT @fullmetalslonk: I love being a part of the dissident LGBT anti-capitalist revolution sponsored by ExxonMobil, AT&amp;T, IBM, Nasdaq, United…","Rutland, VT",
87,87,NataliaFeldman5,Wed Jul 10 21:10:16 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",Canada,
88,88,TopConReviews,Wed Jul 10 21:10:04 +0000 2019,Catching z's on a long flight? These US airlines provide amenity kits to help flyers relax https://t.co/vlyclrnRz5 via @usatoday,,
89,89,novahustle,Wed Jul 10 21:09:44 +0000 2019,@Burke_William1 @Dajones19 @united @AmericanAir @JetBlue @PrivateFly @ROCAirport @BUFAirport @BuffaloBills… https://t.co/EFWvpzY8ku,"Rochester, NY & Buffalo, NY",
90,90,cammc11gf,Wed Jul 10 21:08:41 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","It's always business, never personal. ",
91,91,daborer,Wed Jul 10 21:08:29 +0000 2019,"RT @ErikLoomis: This Day in Labor History: July 10, 1986. United Airlines agreed to pay nearly $33 million in restitution and reinstate at…",Washington DC,
92,92,JChapuran,Wed Jul 10 21:08:23 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","Lexington, Ky",
93,93,KarenCox24,Wed Jul 10 21:07:52 +0000 2019,"RT @ErikLoomis: This Day in Labor History: July 10, 1986. United Airlines agreed to pay nearly $33 million in restitution and reinstate at…",,
94,94,OhiafiJ,Wed Jul 10 21:05:33 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",EDO STATE,
95,95,HuiwenXu18,Wed Jul 10 21:04:37 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",Rochester,
96,96,Black_Ted_Mosby,Wed Jul 10 21:03:10 +0000 2019,"if i had to rank the airlines based on my own experiences with them, United and Southwest would be tied for first,… https://t.co/jLqfYlFDDo","Houston, TX",
97,97,JOEAmazing_,Wed Jul 10 21:01:04 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",MD,
98,98,Burlgt,Wed Jul 10 21:00:56 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
99,99,haesooyah,Wed Jul 10 21:00:45 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",dmv,
1,1,CNNBusiness,Thu Jul 11 01:01:10 +0000 2019,"American's canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines,… https://t.co/JvqfOuN9Rz",Global,
3,3,CynicalGirl_,Thu Jul 11 23:58:25 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,United States,
4,4,CRDzaman,Thu Jul 11 23:57:12 +0000 2019,The gym I go to provides wipes to clean and disinfect equipment. Not sure why airlines can’t do the same. The tray… https://t.co/F82TF2XkK8,"Denver, Colorado",
5,5,benfromparamore,Thu Jul 11 23:55:52 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",Far Far Away,
6,6,RichardADonald,Thu Jul 11 23:41:09 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,"North Carolina, USA",
7,7,LoriRRR,Thu Jul 11 23:34:15 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,"Dana Point, CA, USA",
8,8,SmartyP81495800,Thu Jul 11 23:30:05 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
9,9,IVerberk,Thu Jul 11 23:18:14 +0000 2019,RT @LLazare_ChiBiz: United Airlines flight attendant leader not eager to fly Boeing 737 MAX https://t.co/RrXVuG0L6W via @ChiBizJournal,amsterdam,
10,10,Merphy1973,Thu Jul 11 23:15:17 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,Washington State,
11,11,jeangleur,Thu Jul 11 23:11:34 +0000 2019,Nice. United Airlines apparently includes the external costs for flights from Berlin to Porto: 14.047 €. https://t.co/2z71v1bEtU,Berlin,
12,12,FRANCIS39781980,Thu Jul 11 23:07:07 +0000 2019,"##  SHARE  THE  UNITED  AIRLINES  IN  THE  U.S.A  WITH  THE  MIAMI  AND  BEACHES  IN  FLORIDA  U.S.A  .  ##

##  SU… https://t.co/0vd6ly3fmi",,
13,13,no1foxxman,Thu Jul 11 23:07:04 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,Ohio,
14,14,mtaft48,Thu Jul 11 23:05:48 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,,
15,15,balthazar2k4,Thu Jul 11 23:04:19 +0000 2019,I fly every week and every week my @united flight has a maintenance issue. Think it might be time to change airlines.,"Longmont, Colorado",
16,16,ShelleyBean01,Thu Jul 11 23:04:19 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,PA,
17,17,backatchaslick,Thu Jul 11 23:02:47 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,South of the Red River,
18,18,HarryS561981,Thu Jul 11 23:00:03 +0000 2019,"RT @usatodaytravel: While Tropical Storm Barry might ruin some travelers' plans this weekend, airlines are trying to to minimize the effect…",福島県須賀川市  　Fukusima ( Japan ),
19,19,sappholuminous,Thu Jul 11 22:59:55 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","New York, USA",
20,20,103blinddog,Thu Jul 11 22:58:32 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,"Ontario, Canada",
21,21,DawnFle01458422,Thu Jul 11 22:56:49 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,,
22,22,RandyNo99540131,Thu Jul 11 22:56:29 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,"Blue Hill, Nebr",
23,23,ArizonaPatriot4,Thu Jul 11 22:56:14 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,"Arizona, USA",
24,24,Navgirl2,Thu Jul 11 22:56:01 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,"Aiea, Hawaii",
25,25,raslady1,Thu Jul 11 22:55:44 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,,
26,26,cs00582scs,Thu Jul 11 22:55:17 +0000 2019,RT @iamJadePA: @csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke to one of…,Smartsville,
27,27,usatodaytravel,Thu Jul 11 22:54:59 +0000 2019,"While Tropical Storm Barry might ruin some travelers' plans this weekend, airlines are trying to to minimize the ef… https://t.co/vaAhbtZYwZ","USA TODAY HQ, McLean, Va.",
28,28,iamJadePA,Thu Jul 11 22:54:06 +0000 2019,@csCindySees I just took a United Airlines flight from Laredo to Houston. 10+ illegals boarded the plane. I spoke t… https://t.co/LdYQhl5IvL,"Indianapolis, IN",
29,29,Shayna_southard,Thu Jul 11 22:53:26 +0000 2019,RT @corona_szn: I can’t wait to never fly @united ever again. Canceled our flight FOR NO REASON (other people are still flying to Nashville…,,
30,30,unknown_exit,Thu Jul 11 22:30:25 +0000 2019,Have a cross country trip coming up? Keep these airlines in mind when you book if you want to catch a nap on the pl… https://t.co/PvN0mmmvJN,The Moon,
31,31,corona_szn,Thu Jul 11 22:23:05 +0000 2019,I can’t wait to never fly @united ever again. Canceled our flight FOR NO REASON (other people are still flying to N… https://t.co/3pHepoxy2X,the depths of Hell,
32,32,Brently80788316,Thu Jul 11 22:21:03 +0000 2019,"@united 
I have been a loyal customer of @united airlines until now. I bought an international flight from United.… https://t.co/nI1OShvrvx",,
33,33,Oluwape_O,Thu Jul 11 22:17:29 +0000 2019,RT @winsh: United airlines looking for a database engineer and I don't know nobody I can recommend. FML,,
34,34,_dhexter,Thu Jul 11 22:13:22 +0000 2019,RT @winsh: United airlines looking for a database engineer and I don't know nobody I can recommend. FML,Ikeja,
35,35,mara____x,Thu Jul 11 22:12:28 +0000 2019,RT @winsh: United airlines looking for a database engineer and I don't know nobody I can recommend. FML,"Austin, TX",
36,36,winsh,Thu Jul 11 22:11:09 +0000 2019,United airlines looking for a database engineer and I don't know nobody I can recommend. FML,Houston,
37,37,losersan,Thu Jul 11 21:51:22 +0000 2019,Bro fucking united airlines lose our fucking buggage which contained all my clothes and shoes so life is gr8,"Tokyo-to, Japan",
38,38,Xaptwo1,Thu Jul 11 21:46:26 +0000 2019,United airlines is completely hand-drawn rather than lecture everyone about stupid garbage like this.,,
39,39,billcru04684632,Thu Jul 11 21:46:11 +0000 2019,"A year after Trump reversed Obama's opening to Cuba, the U.S. is sitting out Havana's political revamp. DOT awards… https://t.co/AEJAA3hUKu",,
40,40,InRodWeTrustMTL,Thu Jul 11 21:43:44 +0000 2019,"Airlines get shit all the time, often it's deserved, but on occasion they do things right. Including this example-… https://t.co/rTtBDU3IAB",Montreal,
41,41,prettystraathof,Thu Jul 11 21:41:43 +0000 2019,"The Impossible Landing - United Airlines Flight 232 - YouTube
Truly scary because it happened/happens.  https://t.co/s4aHCcrSfO","McNab-Braeside Township, Renfrew County, Ontario, Canada",
42,42,dorhsu,Thu Jul 11 21:40:37 +0000 2019,RT @TravelLeisure: Dress codes travelers need to know before flying on major U.S. airlines https://t.co/mCXAZZY1yO https://t.co/uVIfuDjCAR,,
43,43,ggmcarpenter,Thu Jul 11 21:38:16 +0000 2019,"@xxreibell From my experience United and American are okay airlines. Spirit really sucks. 

If you have the operati… https://t.co/kZpcoLM3RX",Texas,
44,44,Atters_J,Thu Jul 11 21:33:58 +0000 2019,The United Airlines ‘what is your first car’ security reminder provides some highly random options - none of which… https://t.co/MY2sA9xhW3,Le Ham,
45,45,FRANCIS39781980,Thu Jul 11 21:33:02 +0000 2019,##  SHARE  THE  TRAVEL  VICTORIA  IN  MELBOURNE  AUSTRALIA  WITH  THE  UNITED  AIRLINES  IN  NEW  YORK   UNITED  ST… https://t.co/BipzeAofz5,,
46,46,suzdeck,Thu Jul 11 21:27:59 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…","Arizona, USA",
47,47,OfRb1,Thu Jul 11 21:27:35 +0000 2019,Celebrating David Feinblatt’s 25 year milestone with United Airlines. Congrats Finny it’s a pleasure to be on your… https://t.co/kaiDNxcpyt,"Pflugerville, TX",
48,48,xxreibell,Thu Jul 11 21:24:58 +0000 2019,"Hey guys, what airlines have given you a good experience? I already know United, Delta, and Spirits are bad, but la… https://t.co/99WT5yPJOD",missoura,
49,49,OGBunz,Thu Jul 11 21:20:57 +0000 2019,It’s official. United airlines now allows attack helicopters onto airplanes.... https://t.co/a74z6oCbfr,"College Station, TX",
50,50,EmilyGiangreco,Thu Jul 11 21:17:34 +0000 2019,"Airlines already preparing passengers for #TSBarry

I’m suppose to fly out tomorrow morning to Mobile. @united… https://t.co/bW8BBqZ44m","Austin, TX",
51,51,kinjeketile,Thu Jul 11 21:04:39 +0000 2019,"RT @TheAviationBeat: Market Cap of the big four 🇺🇸 Airlines:
Delta (DAL)- $38.95 billion
Southwest (LUV)- $28.17 billion
United (UAL)- $23.…","Nairobi, Kenya.",
52,52,waywardsyintist,Thu Jul 11 21:03:51 +0000 2019,"@united My father was ATC. He told me how big of a problem this has been for such a long time, but nothing gets don… https://t.co/WiO2NuwuCD","Washington, DC",
53,53,partnersTMC,Thu Jul 11 21:03:44 +0000 2019,The United States Department of Transportation awarded the Federal Aviation Administration (FAA) $477 million in ai… https://t.co/dE7Y5Fwqx9,"Portland, ME /Jacksonville, FL",
54,54,chadgcarroll,Thu Jul 11 20:54:17 +0000 2019,@United airlines’ current marketing partner is the new #Spiderman movie - “Far From Home.” Which is ironic bc that’… https://t.co/32zgzmThhL,"Seoul, Republic of Korea",
55,55,FeeChang,Thu Jul 11 20:50:04 +0000 2019,On a plane headed to Detroit and totally disappointed in United Airlines.  They put us on a plane that is 90deg plu… https://t.co/JUyJVPtvXC,Los Angeles,
56,56,Sylvia122188,Thu Jul 11 20:47:47 +0000 2019,"Shout out to Oswald of @united Airlines for helping me with my travels. Long story short, due to delay was going to… https://t.co/txtoZHebbF","Charlottesville, VA",
57,57,kelvinrios1,Thu Jul 11 20:39:24 +0000 2019,"@ErikaHarlacher Airlines can be the worst, my worst story is that United tried to cancel a flight while everyone wa… https://t.co/G8gAmfrDHr",United States,
58,58,Ms_chidinma,Thu Jul 11 20:38:43 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
59,59,InboundPlanet,Thu Jul 11 20:35:20 +0000 2019,RT @FlightIntl: United Express flight #UA5355 from Dayton to Denver (operated by SkyWest Airlines) has declared a general emergency (squawk…,Wherever The Wind Blows,
60,60,TheDoorOKC,Thu Jul 11 20:27:47 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
61,61,deedoubleyou__,Thu Jul 11 20:22:54 +0000 2019,I don’t know which I prefer: the unabated aggression of United Airlines or the startling apathy of American.,"Phoenix, AZ",
62,62,Dong__Xiang,Thu Jul 11 20:19:36 +0000 2019,RT @LLazare_ChiBiz: United Airlines flight attendant leader not eager to fly Boeing 737 MAX https://t.co/RrXVuG0L6W via @ChiBizJournal,"North West, England",
63,63,PhillieRob,Thu Jul 11 20:17:48 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",,
64,64,kpottermn,Thu Jul 11 20:17:00 +0000 2019,"RT @thriftytraveler: Want to know the secret to beat basic economy fares on the major U.S. airlines? Send us your Qs!

Join us on Facebook…","Minnesota, USA",
65,65,stephxguilalas,Thu Jul 11 20:13:56 +0000 2019,r fuckin kidding me united airlines,fuckin hell,
66,66,LLazare_ChiBiz,Thu Jul 11 20:10:56 +0000 2019,United Airlines shines light on workers who toil out of spotlight https://t.co/5bKbVnhITS via @ChiBizJournal,"Chicago, IL., USA",
67,67,thriftytraveler,Thu Jul 11 20:06:41 +0000 2019,"Want to know the secret to beat basic economy fares on the major U.S. airlines? Send us your Qs!

Join us on Facebo… https://t.co/GKPGQOmdcP","Minneapolis, MN",
68,68,ChiBizJournal,Thu Jul 11 20:01:38 +0000 2019,Thousands of United employees whom the public never see handle hundreds of fascinating — and important — tasks ever… https://t.co/RmWrSjgzvI,"Chicago, IL",
69,69,TravelS3rvices,Thu Jul 11 20:01:21 +0000 2019,Can United Airlines (UAL) Retain Beat Streak in Q2 Earnings? https://t.co/XmYVLdCld0 https://t.co/S5Yc6t3ebh,,
70,70,_imperialpurple,Thu Jul 11 19:59:43 +0000 2019,RT @hellotraincat: Advertising thrives on both the superliminal (United Airlines's safety video was a Far From Home ad when I flew to Zuric…,"San Antonio, TX",
71,71,SteveEd65164010,Thu Jul 11 19:58:31 +0000 2019,"Another United Airlines fail!
Mechanical problems for UAL #1877 have delayed the flight over 3 hours! United has gi… https://t.co/RIVr0i3uNJ",,
72,72,rachaelrivastx,Thu Jul 11 19:58:11 +0000 2019,We’re out here @united staying cool! Freezer electrolyte pops are just one of the ways our baggage handling teams s… https://t.co/LEvQQYUjn1,"ÜT: 29.716617,-95.412947",
73,73,scifidotcom,Thu Jul 11 19:57:26 +0000 2019,RT @hellotraincat: Advertising thrives on both the superliminal (United Airlines's safety video was a Far From Home ad when I flew to Zuric…,Canada,
74,74,ja_grizzly,Thu Jul 11 19:56:46 +0000 2019,"RT @ModernLifeJon: ANA

Japan Airlines

Korean Airlines

Asiana Airlines

You don't know, but once you fly them, you will absolutely be dis…","Missouri, USA",
75,75,JenkinsJacky,Thu Jul 11 19:53:53 +0000 2019,RT @LLazare_ChiBiz: United Airlines flight attendant leader not eager to fly Boeing 737 MAX https://t.co/RrXVuG0L6W via @ChiBizJournal,,
76,76,JaMK989,Thu Jul 11 19:52:01 +0000 2019,"RT @CNN: American Airlines' canceled flight rate is twice the rate of Southwest, and is more than six times that of United Airlines, accord…",Illinois,
77,77,coldplague,Thu Jul 11 18:51:06 +0000 2019,RT @LLazare_ChiBiz: United Airlines flight attendant leader not eager to fly Boeing 737 MAX https://t.co/RrXVuG0L6W via @ChiBizJournal,"Addis, Omicron Persei 8",
1,1,FlyingWithSara,Fri Jul 12 14:45:28 +0000 2019,Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? W… https://t.co/aXuygUfDX7,"Washington, DC",
2,2,Reuters,Fri Jul 12 18:31:43 +0000 2019,Boeing 737 MAX to remain off United Airlines' schedule until November 3 https://t.co/YgnkxxEweI https://t.co/eoiHoT0o5P,Around the world,
3,3,dougporter506,Fri Jul 12 23:57:58 +0000 2019,RT @FlyingWithSara: Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? We ne…,"San Diego, CA",
4,4,mdslock,Fri Jul 12 23:54:30 +0000 2019,RT @FlyingWithSara: Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? We ne…,,
5,5,TravelS3rvices,Fri Jul 12 23:54:19 +0000 2019,"United Airlines cancels 8,000 flights due to grounded Boeing jets https://t.co/DtCUEfr8p5 https://t.co/8oI5DhCz9t",,
6,6,g_fig20,Fri Jul 12 23:51:43 +0000 2019,"RT @lacoliseum: With the Scholarship Tower ribbon-cutting a little over a month away, and football season just around the corner, yesterday…","East Los Angeles, CA",
7,7,baboruger,Fri Jul 12 23:50:57 +0000 2019,Inflight amenity kits superhero style! https://t.co/8kapWUhiLi #BeingUnited https://t.co/ZqJjathNSv,Illinois,
8,8,jpsarj51,Fri Jul 12 23:50:42 +0000 2019,RT @FlyingWithSara: Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? We ne…,Colorado,
9,9,SpaceyG,Fri Jul 12 23:48:25 +0000 2019,RT @FlyingWithSara: Our airlines stepped up before when families were being separated. Will we hear TODAY they are joining @Marriott? We ne…,Queen of the 404,
